4221,5164,9,o
4515,5293,51,r
3140,8634,48,p
9128,612,5,h
6599,5126,21,t
3871,8065,1,w
7869,3923,4,p
1528,8413,37,k
8591,7269,27,z
5217,301,40,p
6599,8206,28,u
1907,1740,19,c
330,9003,27,q
5102,4952,6,y
4464,4899,52,g
2750,172,36,y
6350,5133,7,m
2793,3465,40,p
134,7888,10,z
5206,1486,51,v
7306,6725,54,e
3965,8202,12,f
7750,4436,45,q
6761,5419,33,k
3682,5380,2,v
2762,741,9,f
7500,5382,29,h
214,8418,44,j
6883,197,36,e
5489,1436,32,h
9707,8831,8,h
3477,2502,28,f
8566,5655,13,k
9032,6758,8,x
1517,3279,12,g
5193,5416,52,r
2252,8062,8,h
8521,4577,41,i
2785,6164,30,o
5625,3395,43,j
8359,7896,7,j
3828,6368,51,n
10,141,6,z
4264,5512,8,t
9202,9112,27,k
3061,6888,22,o
4129,1358,54,g
5229,6844,38,w
3602,7293,54,l
5566,241,11,f
326,8551,7,e
4699,5167,27,e
7057,5798,5,x
6079,5089,13,q
3273,1662,11,q
3769,7398,1,k
8776,2344,14,d
1229,2693,28,a
3300,7396,8,q
3712,7963,47,k
542,1856,9,h
8387,9991,21,p
2794,420,50,x
2497,6418,15,x
8571,7057,14,a
157,8604,9,g
1494,7599,2,s
4023,3781,9,a
5130,78,9,w
975,4444,8,z
9491,3163,49,a
6618,6580,54,g
3268,462,51,u
1434,2128,20,t
6469,3285,14,b
8794,4474,20,l
8923,7527,46,a
6618,973,7,l
9494,4329,35,e
7944,8128,8,b
5332,7918,7,w
7003,1959,24,u
2818,9413,18,w
7192,222,6,i
1457,4489,33,t
2092,2716,38,f
8757,2966,53,e
6081,1547,28,e
3162,2978,43,j
5986,420,38,y
6636,6845,3,o
3142,5846,34,h
8228,3773,18,y
1144,2913,50,o
7287,6228,31,c
4697,6314,26,j
9164,4554,2,q
2083,2779,43,v
6803,3598,14,k
7418,1048,31,s
265,4921,15,x
4867,743,53,p
889,1359,45,b
7126,5601,17,d
898,4426,8,i
9379,6352,3,b
8402,5885,1,z
5756,7745,19,m
3665,6322,48,w
791,984,16,x
4050,4038,21,b
5793,8440,14,k
9943,7906,34,v
8369,9912,31,p
3913,9494,35,r
2406,562,19,y
5808,9909,6,j
5163,5067,34,v
1207,8088,23,o
430,9563,9,d
2131,7764,44,r
1669,8483,38,j
9437,3554,36,g
7034,6717,4,i
8711,4135,3,d
5173,7865,38,x
2842,1454,1,z
8468,5502,17,p
3122,7584,35,z
7614,3448,43,i
1499,9828,25,b
3618,4040,1,m
4550,595,9,t
972,9677,4,z
470,124,12,o
7121,8840,20,q
6836,6253,49,f
758,5587,53,j
1711,5214,4,a
9716,6840,5,a
367,7038,22,k
2409,6607,22,z
8506,3413,33,z
2387,850,36,t
3147,1550,52,n
3982,5125,7,o
8912,4979,25,i
2125,1270,28,r
2003,4639,8,m
7998,2815,19,k
5194,3286,21,o
783,3713,52,d
5108,8138,50,e
4245,4962,31,t
7496,6829,46,v
689,653,30,a
9015,9703,34,p
1045,2152,38,l
9943,8465,10,o
8298,7747,44,n
9116,8883,2,o
563,420,20,n
6970,9760,27,l
2527,6778,41,w
5718,7291,35,a
5007,2071,1,l
9720,736,22,x
2172,2706,7,o
5899,2918,17,v
6373,5752,5,b
1620,6960,17,k
5181,4298,10,w
6269,498,26,n
3689,6919,52,b
358,8284,34,t
3541,3733,34,s
5749,2652,26,g
8831,527,46,d
4219,5531,15,r
3379,3461,17,g
6895,4738,52,k
1085,3449,9,n
8456,873,7,e
9709,6352,22,r
2003,8669,33,q
6981,7000,40,p
6459,6637,35,e
3050,6913,5,i
3284,8929,8,n
145,5853,8,i
6143,1713,24,e
7752,6185,15,x
6580,1261,2,z
100,420,39,r
2163,5578,5,i
376,7351,6,x
7353,7008,49,k
2844,9884,34,v
6316,1711,27,s
9619,3552,34,v
604,420,47,t
3902,4627,36,e
521,1931,5,w
2321,807,31,p
6285,9355,8,f
3731,8485,43,j
9221,3311,30,u
9775,420,52,w
6906,6638,36,j
5845,928,40,c
5901,9942,3,c
6202,6817,3,s
6674,8200,54,m
729,1930,31,l
4178,1615,18,a
9183,425,28,g
3026,4057,39,t
7547,3183,5,k
56,8985,1,i
2362,973,8,m
8007,9954,51,t
2440,2608,36,i
2772,1254,8,q
6583,9756,3,n
1983,143,11,q
6820,2781,24,j
7725,5730,4,c
1043,4766,11,b
887,2134,4,e
2613,1020,33,w
3554,4684,24,u
6036,2860,2,k
4537,1937,42,x
6569,8421,29,x
9398,9834,27,n
2974,1781,6,x
155,6673,6,f
9553,2682,1,m
9667,6166,12,v
5368,3667,53,z
1294,420,63,h
7251,4939,47,n
6183,9385,9,r
4701,1793,24,j
2166,4491,38,h
4912,420,33,q
5457,3435,39,t
379,3512,33,b
8528,3935,39,q
1101,9861,7,a
8209,6624,9,r
1865,4712,38,m
9706,5904,5,g
7304,6259,9,k
8641,8309,10,z
1088,1417,29,l
9014,7034,27,a
6915,1094,22,y
139,4872,9,i
2000,763,7,p
227,8904,13,s
2922,4640,13,e
1223,5525,8,h
8390,2791,6,m
4078,420,58,z
9778,9362,5,a
2370,5970,22,z
907,648,54,z
9186,2807,27,w
8907,818,2,k
2160,3967,37,o
9164,1497,5,g
3884,273,9,l
2377,9859,40,b
2053,3268,38,e
2865,7353,12,i
8519,2814,23,z
7701,5594,6,x
9612,3646,2,a
210,1206,36,x
7483,5357,42,b
3668,8313,18,h
125,8405,2,x
9126,1620,18,k
4780,6929,11,l
5047,6350,52,v
3445,5682,1,s
456,7956,35,z
2025,8288,33,l
3085,9898,43,o
8558,4398,39,x
120,2599,33,f
5707,1085,11,l
9570,3081,13,g
1162,3084,48,n
6128,1068,29,w
861,9432,10,j
6176,2840,17,s
5589,8746,41,g
5947,57,43,c
3431,1033,14,d
8485,4071,36,d
3474,3398,32,d
1274,4752,47,a
9973,5696,5,u
5440,3991,2,f
5009,9567,15,i
7809,5277,38,x
2752,5591,16,z
3974,4011,6,u
4072,4287,4,d
734,3907,32,w
4718,1528,19,z
449,2802,9,k
2765,1967,24,h
6020,5289,35,m
1128,8822,54,v
9174,1189,29,c
2524,1282,9,e
2267,2686,35,k
553,420,22,y
8484,8326,37,r
313,9698,16,n
5573,3647,39,c
168,2095,29,y
7539,2697,43,y
4823,6797,16,t
705,4359,5,i
4086,3396,22,c
2693,9252,40,y
7875,420,42,j
1273,2175,37,n
5059,4634,45,b
156,6900,6,c
3379,382,48,k
8550,1439,35,g
5965,6201,6,u
7340,447,6,t
6525,1354,6,v
5035,6505,35,q
3462,6504,49,g
3393,5128,28,p
6487,2698,9,a
8483,7677,23,g
2203,8945,36,e
4020,8005,21,k
6202,1900,14,t
89,6034,17,f
3976,4545,11,q
221,1323,49,y
4600,2654,29,z
6401,420,40,z
5083,9405,33,s
8892,1241,40,d
3660,9617,37,n
9516,8705,17,r
869,7486,6,i
2605,2161,50,l
3586,6392,50,r
6432,2553,1,j
1185,9171,33,f
7069,420,29,n
687,3971,9,i
1787,9335,48,n
5767,4051,46,n
1412,760,3,l
4962,3623,5,j
3216,4155,29,g
7993,9713,21,n
7417,7866,52,z
5890,1434,5,p
6165,5806,53,t
3958,7004,36,o
2880,2688,52,s
1992,8938,26,j
4700,1484,44,w
7812,3348,12,a
8380,2388,45,d
8829,4580,6,f
5243,749,16,k
2102,482,7,k
1440,7798,2,e
461,9858,4,q
1292,7118,26,v
5772,7477,9,l
807,4950,54,f
9877,5777,50,x
4270,6258,32,r
392,420,33,n
7849,8453,43,c
1335,3367,39,w
7653,420,61,t
8944,8349,18,e
1704,86,28,t
6239,3575,42,j
4103,1330,29,k
3795,4787,8,n
9748,4271,7,o
9503,3327,7,p
2082,7092,9,u
5291,420,38,u
842,7461,53,l
2770,5310,33,p
4249,3290,8,o
2435,2099,11,w
8452,1892,25,r
4116,5074,20,k
6176,8849,5,q
9903,5898,11,y
2038,9044,22,j
4471,7172,30,g
8085,4245,30,b
8606,5244,49,c
7219,1689,54,c
9100,8245,38,h
321,6634,9,e
2775,5063,37,p
3825,1235,8,m
8324,302,54,i
5051,1578,36,w
7506,5846,32,s
3504,8258,3,x
5731,5895,10,e
8676,2237,15,z
6153,3954,6,l
1653,638,27,a
9560,4980,43,l
1026,4671,50,j
1427,427,50,g
816,9176,21,s
3419,4068,20,w
7863,2324,4,k
1080,4662,10,o
2782,1072,4,n
7773,420,20,e
7103,184,50,f
9838,8886,3,i
8555,7210,44,g
7326,5051,17,v
8964,2995,50,g
2584,2734,44,l
1892,5325,31,x
3334,8842,5,m
299,2307,28,u
4711,1940,5,o
4688,8598,43,v
8480,3851,52,z
7364,2050,32,t
6548,9069,36,d
1688,332,11,s
2118,4482,19,c
1911,281,36,h
3143,9809,13,m
7444,7528,6,m
8358,6849,10,b
1191,1625,18,x
4114,9485,37,q
6987,8826,51,a
2693,5005,38,k
4111,5668,32,k
9656,4790,43,z
7650,7071,10,z
9949,2650,17,f
123,9549,16,h
4121,8117,1,t
2597,7817,7,f
7484,6162,13,d
2221,1213,7,h
9897,397,48,u
131,1145,16,u
8429,6397,30,d
5054,5759,9,n
9550,1693,21,j
8516,860,51,l
1195,8736,22,l
3911,3007,27,z
6762,38,14,f
618,2546,29,c
8351,5002,11,p
854,9720,42,u
7294,3984,19,p
4866,3853,32,c
6310,9902,1,d
6819,5448,41,a
3338,7276,28,h
2865,5053,18,e
3587,784,10,g
7232,4955,52,j
6215,5018,16,s
8167,7911,2,x
635,2344,10,e
9080,7147,1,d
534,6540,40,u
296,1306,15,u
1087,821,1,w
9942,4131,48,o
6227,6318,25,a
1661,3034,29,j
428,2950,27,r
7318,7076,51,h
5653,2182,37,p
4532,9249,11,r
5044,6092,39,l
8061,2042,20,g
4018,7549,43,b
9036,1693,5,u
4206,5638,1,n
3195,4915,22,e
6096,5219,26,m
1843,6787,19,d
7032,2545,48,b
2036,9967,34,k
8785,4702,1,i
9528,7181,9,f
7364,2401,48,y
5240,5096,9,c
6331,3322,19,a
921,2587,7,k
1381,3225,37,i
360,5299,28,l
9356,9158,7,d
4071,89,36,e
6261,2737,9,q
8766,6223,49,f
8728,3906,5,z
9286,8569,4,y
4149,6159,7,l
7235,7993,25,v
7821,2377,43,z
2382,6208,27,f
3618,9781,40,c
4667,5240,3,q
312,9146,47,b
3358,6468,50,m
9332,9881,6,j
247,8320,5,z
8453,2378,43,r
1667,5831,20,w
76,9857,21,l
8211,420,49,t
1638,866,16,l
7687,9336,33,v
4053,4215,42,u
1480,4376,13,x
7315,2617,3,n
262,9025,1,v
4900,7112,36,i
4863,4762,10,q
3367,5020,45,k
8982,7242,29,z
571,475,37,k
9127,2239,35,h
4644,7991,16,m
6311,6057,43,x
3827,6514,50,z
1387,89,46,a
1345,6432,9,z
8120,2986,38,d
7035,879,42,u
9055,1484,31,a
3567,9683,14,k
8985,4093,41,g
4498,259,14,t
1026,420,65,n
5889,8306,18,v
9399,9479,27,c
5913,1851,37,s
1304,1079,19,i
7743,499,12,m
5764,402,8,k
3362,2300,21,c
4263,5144,43,j
2182,3185,31,k
4144,3020,6,e
1629,6569,2,q
9836,9816,9,m
3207,1448,49,x
3555,928,29,v
9221,4575,5,k
1425,1481,41,v
7646,4463,26,p
8971,2378,36,l
1287,420,57,n
8384,4706,46,x
8050,563,4,k
1940,1942,13,f
2716,1485,18,s
5275,6416,50,j
2257,7216,6,j
1281,6455,35,n
3588,8081,23,w
3837,3936,18,p
4275,6727,13,p
4416,7463,42,d
4414,3954,25,m
2985,8272,5,o
1576,8870,5,s
6267,6679,33,m
5614,2030,6,x
450,2844,4,o
7071,5085,4,m
1823,5325,39,d
5422,8965,37,e
4404,8928,48,m
8360,6570,18,q
5504,1729,7,e
7684,3590,37,l
4259,8223,3,t
2131,875,1,f
3586,6384,45,c
4051,6514,32,u
1913,5389,54,t
8770,7248,18,k
2560,7145,31,i
8826,8560,5,s
3576,5411,36,i
5582,4137,5,r
2534,2707,21,c
4067,8231,9,l
6919,3312,23,l
9595,7368,7,k
6254,7528,17,t
4756,3173,17,a
578,8659,7,g
3207,6005,51,s
7789,5370,12,j
3544,1901,35,f
1556,546,4,x
7646,420,28,e
4633,717,17,z
6192,3183,17,f
5671,745,2,r
6302,5676,22,a
6883,7299,5,v
2293,631,20,m
8083,6621,49,p
6865,6944,24,q
6391,4548,22,z
5842,6345,53,c
8915,5069,36,j
1821,4639,40,x
1081,7635,2,v
1408,6389,6,f
4451,420,27,g
2790,9991,12,a
8341,6011,38,l
9396,9155,26,n
850,3627,11,s
914,7002,5,x
9227,1902,9,e
2836,6359,39,a
8794,5658,24,a
7921,4822,28,p
2885,4234,21,r
7239,2886,27,a
6775,9757,50,d
1554,2526,35,n
3622,8537,34,a
662,2765,35,m
8944,8355,42,m
8548,420,24,k
527,4096,32,e
2962,7203,12,n
1637,7602,27,p
7713,8670,33,h
2810,6363,46,l
6112,9853,4,o
9137,2761,28,x
5932,9204,38,n
3596,8509,20,c
871,5661,51,f
8818,7918,46,m
1878,6526,34,t
1637,9310,31,b
6196,883,27,b
7358,7054,22,f
3877,4289,28,k
7434,7715,53,c
1224,1555,18,m
4314,6176,50,b
3373,4764,33,z
9497,4726,9,e
4060,6051,33,z
2009,4224,53,h
2379,3867,5,d
9942,1328,6,r
3846,857,32,t
9386,4968,4,l
8304,8147,53,l
5668,2504,1,t
9696,6438,8,d
8978,5633,3,e
3277,8309,52,o
1605,2952,47,v
2312,1548,45,n
9844,7334,9,n
4805,7489,17,i
3005,6337,52,f
7733,7389,41,i
2093,2038,25,c
682,4963,23,s
9404,5967,23,f
2851,3722,10,u
1380,4591,17,r
284,1487,18,z
4086,2978,13,d
5341,9810,20,e
568,4999,31,f
4634,3249,6,x
6716,420,61,t
5983,1163,14,p
6615,137,32,q
4272,2195,8,k
4981,1343,52,u
546,305,13,f
5199,140,35,e
9754,5864,42,s
8721,4004,27,j
4499,9050,7,s
901,5882,38,x
5251,6874,15,z
9482,7929,14,w
9940,9087,8,b
8300,6132,4,a
3081,22,3,s
7553,5891,5,r
9925,1994,53,h
8163,5139,6,b
5287,2337,23,k
9351,7129,14,d
2019,8971,23,a
2793,2450,10,l
2477,6141,15,y
7543,1696,32,s
8389,1494,27,h
9171,7413,28,m
6622,6368,29,g
8516,9442,8,u
1883,5236,33,z
9979,420,57,i
3387,3372,50,l
4425,5780,22,w
4208,9389,34,i
7898,4230,8,n
537,805,18,c
3870,3823,19,u
3174,2595,24,m
1478,9581,7,a
9314,6938,30,p
2726,420,29,y
2361,3432,40,x
5634,8000,9,h
1234,420,50,h
5931,3385,38,b
1084,4098,17,r
631,6531,13,v
2074,362,8,r
2196,518,44,g
4818,420,40,x
3289,207,50,e
9632,8468,46,q
7038,8124,4,v
7921,5692,43,n
5277,3259,7,s
5621,501,23,g
1494,1189,2,n
7417,7831,46,c
434,3720,10,y
8869,3080,9,f
726,7066,48,f
3948,7509,28,t
169,1584,54,d
6502,2595,45,m
73,2141,24,v
6250,1084,34,m
291,1389,18,l
6718,3384,34,b
1352,8792,2,v
2962,4217,43,a
1886,6329,37,q
7265,7289,29,f
7664,6934,17,d
1834,9271,24,j
7452,6928,21,i
2431,276,11,x
600,9516,48,j
110,6023,11,b
3196,1162,23,k
131,6790,39,j
5371,4615,9,l
9583,877,11,f
778,5385,31,y
3180,7667,6,c
4067,7219,48,j
2047,6399,6,y
7065,7662,32,f
3140,5088,18,m
5781,1896,3,t
3401,765,10,c
2183,6905,49,w
8335,3582,48,r
3893,5401,27,c
1305,1232,32,z
8372,8381,42,s
5742,7017,49,b
4731,4702,51,z
7565,6734,42,f
9056,4853,4,z
2787,6647,50,y
704,7524,48,a
5359,9217,17,t
3200,7339,47,i
8074,9226,16,u
3264,6704,3,s
2598,4176,38,x
9152,2314,11,l
4543,9292,11,o
3880,5323,4,p
7942,9066,19,h
9742,157,47,z
9712,5052,7,f
1560,2142,4,o
9986,4117,25,o
4696,2517,5,b
7204,8342,35,y
3546,5786,43,y
4068,4862,18,z
1501,3491,13,i
2602,5637,11,e
4839,9699,42,m
7911,6645,19,m
3953,1770,24,m
7781,1865,23,f
269,1835,32,x
812,365,35,u
2741,2106,43,w
1049,7436,51,o
5699,8148,42,y
44,9436,37,e
4612,7776,45,v
2044,4048,7,m
8814,6140,6,q
9615,1831,46,f
5832,7003,22,u
4505,3023,25,w
8782,1960,5,u
8565,2425,8,q
9043,8038,39,o
3287,5860,44,o
474,2862,43,w
3645,7017,53,m
6760,4691,1,d
4851,3334,37,r
3596,7966,9,v
2639,4000,40,k
9499,6454,18,o
1189,4567,50,t
5210,5121,32,o
141,5264,19,m
701,8687,13,u
220,7448,19,r
5421,2719,5,q
7223,6019,51,t
8529,532,44,j
2081,2896,11,o
6459,3344,24,x
5831,420,47,p
3981,8003,51,c
3790,7315,6,m
2476,9258,54,c
2368,4115,50,m
6271,8021,5,r
8092,9112,1,f
2437,3332,54,w
121,136,6,a
8288,6849,8,z
8245,5032,49,q
9809,2786,42,h
5806,3503,22,q
4190,2209,16,u
5737,8449,19,r
8653,9011,22,k
7648,9431,28,i
7910,1352,27,i
8153,287,24,d
7578,4502,38,b
3070,4438,9,s
9454,3623,6,u
6481,4965,47,j
7341,1618,7,n
6571,9405,22,i
9663,3846,43,f
1378,9776,27,u
129,3534,53,g
50,7529,18,f
9047,9124,1,z
4919,2708,38,q
5111,9755,5,s
8030,2261,24,w
818,8749,40,d
4306,4623,28,e
451,9656,3,l
2480,261,15,x
689,6090,49,a
4279,4794,5,a
6854,5742,33,c
3716,5289,17,q
809,3390,6,x
3480,3697,30,t
48,5695,18,h
6179,6797,11,w
6567,356,29,c
8944,7331,15,o
6616,631,13,t
4193,4247,33,y
215,5148,54,c
5306,5158,16,p
6943,6567,6,x
7053,7651,44,h
2163,1975,37,h
5392,7242,12,s
4712,4324,42,w
8261,8692,54,v
455,420,26,f
8999,504,24,g
916,6834,16,f
5179,7961,26,f
173,187,7,r
83,7242,43,y
3038,8031,50,s
3210,5536,14,u
3028,2211,16,g
2123,2631,11,x
1088,1181,9,e
4318,8591,27,u
1957,7615,4,z
3349,3012,9,n
381,1891,21,i
8622,4821,52,x
3003,841,6,q
9262,9147,40,m
3570,2050,13,e
762,3435,13,i
8769,7272,47,w
7678,9196,2,b
7062,1985,14,x
4732,4824,35,x
5483,7208,16,h
8420,4902,40,j
843,7687,5,m
1983,7577,37,r
4701,4949,20,z
1194,8137,34,f
3179,9398,51,o
1569,1449,10,i
5730,9020,45,t
9441,2571,8,o
2570,3560,8,g
7413,3334,31,d
1762,2725,12,t
6332,162,30,c
1831,8018,7,l
6408,830,46,c
4953,7193,21,e
7649,565,2,s
5199,4135,33,h
9607,592,48,o
1052,7763,9,h
3554,4788,48,q
7471,302,43,s
3614,1575,27,k
9890,8195,13,w
4471,5694,20,q
1674,3737,20,d
3672,1272,47,t
4446,9233,47,g
3614,1560,36,y
6743,6469,9,k
2978,8480,4,t
1204,5301,21,g
1915,6089,18,j
5018,6416,37,x
8209,5335,7,j
7306,3929,31,p
8426,4840,39,z
5044,5386,7,k
8038,5163,21,h
1559,7600,39,f
9498,3527,35,g
9739,9104,7,s
8162,2719,53,e
338,5618,36,y
9117,420,28,k
2544,1956,38,e
859,7901,12,o
4032,9940,14,a
328,9643,6,j
7187,3897,29,q
313,5481,52,a
817,3758,5,q
8609,1597,9,a
6846,6547,7,b
5075,8424,52,w
6849,5060,20,b
8197,2071,1,k
3291,6604,30,m
1636,3125,47,p
334,2109,46,x
5972,2300,24,v
4673,3774,18,y
5949,2483,43,b
6415,2741,31,k
9415,1802,43,v
8309,638,8,g
6032,4637,27,r
467,5126,53,r
6342,4274,2,j
7344,1713,20,u
6003,5798,9,h
9351,6117,50,c
3553,922,16,x
5000,6125,4,n
1855,822,7,w
1614,9018,7,x
9563,3068,34,h
5158,5455,7,k
4859,1746,25,j
3346,5857,25,o
6684,420,21,h
310,7028,38,b
8481,4500,33,k
6262,4938,9,x
8263,6128,35,y
68,7165,28,w
3018,7994,17,u
4273,6083,20,r
6572,9386,46,p
6757,8846,6,i
3881,2945,26,t
7452,4703,9,h
3277,7086,26,q
9367,1449,41,g
1974,889,8,a
9443,6588,2,y
8481,5229,20,h
5650,5109,19,i
3123,9869,14,p
8601,9939,40,d
8774,9105,25,a
4468,8504,7,h
838,3592,16,n
9442,6574,45,t
4029,1687,28,a
6353,1173,46,y
6231,834,28,n
4105,4947,8,q
3511,4772,52,u
3239,7732,7,l
349,6422,9,d
8135,5435,47,s
3295,9420,53,p
6641,6850,4,b
7764,420,57,e
6800,5686,23,h
3729,2453,35,l
5213,1732,9,g
3144,6380,45,k
6655,236,28,n
4962,8019,22,i
4494,7120,32,w
5701,7135,21,l
9871,9105,53,l
5419,1145,37,w
5217,7898,43,n
9788,3101,12,b
8523,8103,7,b
248,3409,15,k
5415,7255,9,w
6741,9773,32,i
9548,4573,2,r
4781,8582,4,d
8367,1864,37,j
6935,8370,31,b
6089,2112,1,u
6537,5297,38,s
2886,5258,7,r
7947,961,10,k
8730,2475,54,j
2606,1689,31,e
7628,420,33,b
8751,3457,9,k
4111,2941,4,k
5399,4168,27,k
81,4901,29,f
7014,7193,18,s
7216,1140,30,h
3769,8179,37,f
8233,3746,34,n
948,952,13,z
4913,3118,28,a
2975,7138,21,o
670,3148,9,y
4860,8592,5,c
6686,7991,49,j
1441,8844,15,k
6022,5932,6,d
3800,5747,7,d
895,4885,32,t
465,4297,43,e
4905,4948,11,l
5048,6561,52,x
5461,3650,7,j
8303,1483,45,g
6590,4097,3,e
5054,9831,8,v
4010,2429,26,s
515,3204,12,k
1986,2333,34,j
5696,8528,33,r
5798,6164,44,y
4536,2112,2,r
616,6003,3,j
9605,2517,9,q
8192,953,53,o
623,1142,14,m
5953,8226,50,f
951,2659,19,q
7202,2120,40,d
3058,287,20,k
5271,4778,32,x
9343,2185,1,x
7227,6141,52,k
157,140,34,t
753,1882,49,e
3039,5303,37,t
3232,6090,22,a
4796,9691,37,a
968,9165,5,b
9769,420,53,r
5862,9585,29,g
4702,9744,28,e
2483,5486,11,p
5086,4266,14,e
9051,8192,17,v
7136,158,42,y
7986,2301,8,u
6556,8986,35,p
4910,701,36,g
5276,73,6,i
5800,9047,24,b
7819,7833,24,o
330,4185,16,h
7088,1000,16,j
8577,8768,52,o
511,9990,24,f
2494,5539,45,q
6514,3762,1,g
3059,337,4,o
3357,8511,36,d
8651,8207,17,a
8988,1818,14,p
1741,918,53,b
6481,9242,4,z
7778,1267,30,n
416,1509,31,f
3523,4923,38,l
228,2209,10,m
8178,864,29,p
3284,9270,53,u
4048,2572,32,q
1677,9908,12,h
9880,3703,39,y
7242,6217,47,u
703,2664,9,b
4845,3982,34,i
2286,6029,37,h
1525,420,50,p
386,9921,52,q
7540,779,35,e
5657,9015,26,z
6064,5165,12,y
2705,9125,6,e
7014,6638,18,p
2218,1910,8,a
4169,869,16,t
5302,9870,44,a
752,2469,22,b
2957,9281,10,p
5444,271,27,r
3366,3514,35,c
1207,7722,39,g
4031,4912,45,l
8922,7436,51,e
5897,8705,12,z
2327,8236,4,q
9717,6281,13,k
9303,742,28,k
4616,5529,5,l
7795,3821,52,i
5835,5398,15,v
9388,6278,34,b
4353,9769,27,v
7095,901,18,o
4996,2257,46,i
152,2034,37,s
1022,8478,34,q
2071,2906,4,i
7747,1382,3,u
966,5922,21,s
8002,6916,3,o
8270,9033,40,o
9810,7552,5,z
3776,901,48,b
8825,7365,6,j
9494,420,34,t
8895,8280,44,o
3321,195,46,v
5083,811,18,s
7901,6578,17,a
5125,2843,7,u
9620,4071,4,x
4028,9340,17,y
341,420,39,t
4801,1197,36,z
7004,1671,42,d
9213,8269,48,l
2847,4334,8,z
6938,9396,24,k
3402,3694,25,b
8375,9446,19,f
4715,5894,31,g
4141,8015,24,e
9866,4673,5,n
5240,1342,3,v
7264,1252,34,k
6249,4186,19,l
3980,6990,5,s
2970,420,20,j
7510,4214,52,n
1260,1888,44,m
7165,4671,12,b
6009,8156,20,o
1989,6503,13,c
8288,8579,26,e
6888,9204,16,v
4426,8711,5,a
3515,1604,10,m
8275,4870,33,z
1204,865,43,h
3960,15,38,o
3291,6062,37,i
158,164,29,j
8980,1348,17,z
6586,679,24,k
9186,39,38,j
1005,4885,52,h
4754,6428,10,t
3222,2037,30,y
9934,8337,38,y
1276,6015,54,f
188,4148,41,x
9376,4943,10,x
4709,3718,5,z
7453,1425,2,p
7288,1544,17,x
7779,1896,2,q
5728,8538,2,u
8066,42,51,i
1075,2685,1,r
8004,3738,28,z
8763,1728,43,w
7434,4717,54,b
420,8505,46,y
9950,4742,39,u
3795,507,30,z
6490,2716,8,f
7087,148,44,j
6839,1748,7,w
5197,7302,1,x
3789,5132,24,x
6155,5553,4,b
7114,5980,23,y
4191,1292,17,o
2087,2388,8,g
7828,95,30,y
6349,9220,21,b
732,4994,8,t
4345,7519,20,u
4101,5623,8,x
105,3580,15,z
9506,2635,5,w
5662,7166,20,g
1790,898,2,g
1992,8869,4,o
1293,3349,47,j
2085,4523,7,u
5632,6097,37,d
1587,7271,24,r
5961,9367,7,a
5736,566,14,m
8310,7873,10,s
2880,420,45,n
5805,9608,26,c
9351,3293,14,a
4013,8803,31,e
8394,2206,21,g
305,5610,21,p
2716,9774,19,k
1111,103,54,a
2179,369,2,w
3573,9046,47,e
9451,8178,6,i
1028,7261,1,y
5786,975,21,d
9299,8768,41,k
7267,1938,5,b
8274,9298,10,a
4937,9444,20,d
421,6177,18,n
9832,6027,46,n
8993,4176,51,f
6666,6042,30,i
9326,7179,1,n
5935,1850,1,w
567,7465,9,y
1568,7238,48,v
3457,7471,6,s
4159,7116,3,x
8943,420,57,j
2044,18,35,s
1411,7889,9,n
1509,5783,29,a
8882,7909,23,m
9771,538,5,v
9371,2088,4,f
8136,3375,28,h
8040,5434,24,r
442,2130,30,c
6883,3349,26,i
5743,3456,35,i
9791,2819,3,y
5334,7715,21,n
5769,2271,5,n
7859,4376,19,k
4520,9291,53,z
4126,9923,2,h
4218,348,31,s
5536,8850,25,l
54,8765,23,j
2009,4793,9,l
6039,3330,6,m
2558,7517,5,t
3678,4823,22,o
5638,3752,24,d
7784,1721,48,d
2001,3020,29,d
405,2357,9,y
4496,9951,11,e
2019,8630,37,w
9458,3570,24,b
7936,9694,8,w
6626,4864,24,u
3393,1819,50,o
3952,6531,49,a
8796,5867,38,h
9461,9024,38,r
6312,7920,9,g
4034,988,40,t
9788,8175,52,p
1645,6564,20,p
4927,1262,9,k
4492,2078,8,k
8262,7424,14,v
8903,9354,14,f
9021,87,45,x
4641,878,50,d
2037,8348,35,s
3964,8251,38,e
4742,4548,27,n
5863,2043,30,k
5822,8084,8,r
2518,3166,1,h
7394,2194,4,n
6184,7489,9,e
5978,4933,33,f
2980,5772,27,x
9876,187,48,f
8757,6387,9,g
769,7463,29,t
1925,3018,29,o
4756,1142,39,s
1222,829,8,f
4285,8221,2,u
9193,2423,22,u
1158,5816,23,a
7369,1306,21,w
2852,7105,42,r
5195,8067,4,k
3243,6714,40,f
7063,3455,14,c
9852,5845,35,m
3887,2247,7,n
9694,3190,30,m
3954,6336,25,m
3723,8349,47,d
2520,3438,38,x
5228,780,8,t
9815,9883,2,b
2646,3073,49,e
9627,9433,53,v
5563,9902,41,z
7085,7303,8,b
5628,1241,9,i
7955,4592,39,m
7590,8321,15,i
2205,3865,8,h
1782,6089,9,d
8157,2193,10,p
3114,3036,25,h
7669,8761,3,g
7084,7036,47,f
6215,4268,8,h
4693,9834,6,h
3843,3553,9,u
2082,8655,45,m
3066,2100,34,q
6270,6962,16,j
8862,5279,5,m
4202,6737,3,i
4590,641,16,d
7876,1440,47,k
224,6475,9,k
9151,8584,40,c
3584,7876,32,p
3779,3227,8,e
